[2025-03-31 02:12:12] INFO: Repair Start Timestamp: 2025-03-31 02:12:12.875375
[2025-03-31 02:12:29] DEBUG: END: i11 for model 'llama3.2'
[2025-03-31 02:12:29] DEBUG: START: i12 for model 'llama3.2'
[2025-03-31 02:12:30] DEBUG: END: i12 for model 'llama3.2'
[2025-03-31 02:12:30] DEBUG: START: i13 for model 'llama3.2'
[2025-03-31 02:12:31] DEBUG: END: i13 for model 'llama3.2'
[2025-03-31 02:12:31] DEBUG: START: i14 for model 'llama3.2'
[2025-03-31 02:12:32] DEBUG: END: i14 for model 'llama3.2'
[2025-03-31 02:12:32] DEBUG: START: i15 for model 'llama3.2'
[2025-03-31 02:12:33] DEBUG: END: i15 for model 'llama3.2'
[2025-03-31 02:12:33] DEBUG: START: i16 for model 'llama3.2'
[2025-03-31 02:12:34] DEBUG: END: i16 for model 'llama3.2'
[2025-03-31 02:12:34] DEBUG: START: i17 for model 'llama3.2'
[2025-03-31 02:12:35] DEBUG: END: i17 for model 'llama3.2'
[2025-03-31 02:12:35] DEBUG: START: i18 for model 'llama3.2'
[2025-03-31 02:12:36] DEBUG: END: i18 for model 'llama3.2'
[2025-03-31 02:12:36] DEBUG: START: i19 for model 'llama3.2'
[2025-03-31 02:12:37] DEBUG: END: i19 for model 'llama3.2'
[2025-03-31 02:12:37] DEBUG: START: i20 for model 'llama3.2'
[2025-03-31 02:12:38] DEBUG: END: i20 for model 'llama3.2'
[2025-03-31 02:12:38] DEBUG: START: i21 for model 'llama3.2'
[2025-03-31 02:12:39] DEBUG: END: i21 for model 'llama3.2'
[2025-03-31 02:12:39] DEBUG: START: i22 for model 'llama3.2'
[2025-03-31 02:12:40] DEBUG: END: i22 for model 'llama3.2'
[2025-03-31 02:12:40] DEBUG: START: i23 for model 'llama3.2'
[2025-03-31 02:12:41] DEBUG: END: i23 for model 'llama3.2'
[2025-03-31 02:12:41] DEBUG: START: i24 for model 'llama3.2'
[2025-03-31 02:12:42] DEBUG: END: i24 for model 'llama3.2'
[2025-03-31 02:12:42] DEBUG: START: i25 for model 'llama3.2'
[2025-03-31 02:12:43] DEBUG: END: i25 for model 'llama3.2'
[2025-03-31 02:12:43] DEBUG: START: i26 for model 'llama3.2'
[2025-03-31 02:12:44] DEBUG: END: i26 for model 'llama3.2'
[2025-03-31 02:12:44] DEBUG: START: i27 for model 'llama3.2'
[2025-03-31 02:12:46] DEBUG: END: i27 for model 'llama3.2'
[2025-03-31 02:12:46] DEBUG: START: i28 for model 'llama3.2'
[2025-03-31 02:12:48] DEBUG: END: i28 for model 'llama3.2'
[2025-03-31 02:12:48] DEBUG: START: i29 for model 'llama3.2'
[2025-03-31 02:12:49] DEBUG: END: i29 for model 'llama3.2'
[2025-03-31 02:12:49] DEBUG: START: i30 for model 'llama3.2'
[2025-03-31 02:12:50] DEBUG: END: i30 for model 'llama3.2'
[2025-03-31 02:12:50] DEBUG: START: i31 for model 'llama3.2'
[2025-03-31 02:12:51] DEBUG: END: i31 for model 'llama3.2'
[2025-03-31 02:12:51] DEBUG: START: i32 for model 'llama3.2'
[2025-03-31 02:12:51] DEBUG: END: i32 for model 'llama3.2'
[2025-03-31 02:12:51] DEBUG: START: i33 for model 'llama3.2'
[2025-03-31 02:12:52] DEBUG: END: i33 for model 'llama3.2'
[2025-03-31 02:12:52] DEBUG: START: i34 for model 'llama3.2'
[2025-03-31 02:12:53] DEBUG: END: i34 for model 'llama3.2'
[2025-03-31 02:12:53] DEBUG: START: i35 for model 'llama3.2'
[2025-03-31 02:12:54] DEBUG: END: i35 for model 'llama3.2'
[2025-03-31 02:12:54] DEBUG: START: i36 for model 'llama3.2'
[2025-03-31 02:12:55] DEBUG: END: i36 for model 'llama3.2'
[2025-03-31 02:12:55] DEBUG: START: i37 for model 'llama3.2'
[2025-03-31 02:12:56] DEBUG: END: i37 for model 'llama3.2'
[2025-03-31 02:12:56] DEBUG: START: i38 for model 'llama3.2'
[2025-03-31 02:12:57] DEBUG: END: i38 for model 'llama3.2'
[2025-03-31 02:12:57] DEBUG: START: i39 for model 'llama3.2'
[2025-03-31 02:12:58] DEBUG: END: i39 for model 'llama3.2'
[2025-03-31 02:12:58] DEBUG: START: i40 for model 'llama3.2'
[2025-03-31 02:12:59] DEBUG: END: i40 for model 'llama3.2'
[2025-03-31 02:12:59] DEBUG: START: i41 for model 'llama3.2'
[2025-03-31 02:13:00] DEBUG: END: i41 for model 'llama3.2'
[2025-03-31 02:13:00] DEBUG: START: i42 for model 'llama3.2'
[2025-03-31 02:13:01] DEBUG: END: i42 for model 'llama3.2'
[2025-03-31 02:13:01] DEBUG: START: i43 for model 'llama3.2'
[2025-03-31 02:13:02] DEBUG: END: i43 for model 'llama3.2'
[2025-03-31 02:13:02] DEBUG: START: i44 for model 'llama3.2'
[2025-03-31 02:13:03] DEBUG: END: i44 for model 'llama3.2'
[2025-03-31 02:13:03] DEBUG: START: i45 for model 'llama3.2'
[2025-03-31 02:13:04] DEBUG: END: i45 for model 'llama3.2'
[2025-03-31 02:13:04] DEBUG: START: i46 for model 'llama3.2'
[2025-03-31 02:13:05] DEBUG: END: i46 for model 'llama3.2'
[2025-03-31 02:13:05] DEBUG: START: i47 for model 'llama3.2'
[2025-03-31 02:13:06] DEBUG: END: i47 for model 'llama3.2'
[2025-03-31 02:13:06] DEBUG: START: i48 for model 'llama3.2'
[2025-03-31 02:13:07] DEBUG: END: i48 for model 'llama3.2'
[2025-03-31 02:13:07] DEBUG: START: i49 for model 'llama3.2'
[2025-03-31 02:13:10] DEBUG: END: i49 for model 'llama3.2'
[2025-03-31 02:13:10] DEBUG: START: i50 for model 'llama3.2'
[2025-03-31 02:13:11] DEBUG: END: i50 for model 'llama3.2'
[2025-03-31 02:13:11] DEBUG: START: i51 for model 'llama3.2'
[2025-03-31 02:13:13] DEBUG: END: i51 for model 'llama3.2'
[2025-03-31 02:13:13] DEBUG: START: i52 for model 'llama3.2'
[2025-03-31 02:13:15] DEBUG: END: i52 for model 'llama3.2'
[2025-03-31 02:13:15] DEBUG: START: i53 for model 'llama3.2'
[2025-03-31 02:13:15] DEBUG: END: i53 for model 'llama3.2'
[2025-03-31 02:13:15] DEBUG: START: i54 for model 'llama3.2'
[2025-03-31 02:13:16] DEBUG: END: i54 for model 'llama3.2'
[2025-03-31 02:13:16] DEBUG: START: i55 for model 'llama3.2'
[2025-03-31 02:13:17] DEBUG: END: i55 for model 'llama3.2'
[2025-03-31 02:13:17] DEBUG: START: i56 for model 'llama3.2'
[2025-03-31 02:13:18] DEBUG: END: i56 for model 'llama3.2'
[2025-03-31 02:13:18] DEBUG: START: i57 for model 'llama3.2'
[2025-03-31 02:13:19] DEBUG: END: i57 for model 'llama3.2'
[2025-03-31 02:13:19] DEBUG: START: i58 for model 'llama3.2'
[2025-03-31 02:13:20] DEBUG: END: i58 for model 'llama3.2'
[2025-03-31 02:13:20] DEBUG: START: i59 for model 'llama3.2'
[2025-03-31 02:13:21] DEBUG: END: i59 for model 'llama3.2'
[2025-03-31 02:13:21] DEBUG: START: i60 for model 'llama3.2'
[2025-03-31 02:13:22] DEBUG: END: i60 for model 'llama3.2'
[2025-03-31 02:13:22] DEBUG: START: i61 for model 'llama3.2'
[2025-03-31 02:13:23] DEBUG: END: i61 for model 'llama3.2'
[2025-03-31 02:13:23] DEBUG: START: i62 for model 'llama3.2'
[2025-03-31 02:13:24] DEBUG: END: i62 for model 'llama3.2'
[2025-03-31 02:13:24] DEBUG: START: i63 for model 'llama3.2'
[2025-03-31 02:13:25] DEBUG: END: i63 for model 'llama3.2'
[2025-03-31 02:13:25] DEBUG: START: i64 for model 'llama3.2'
[2025-03-31 02:13:26] DEBUG: END: i64 for model 'llama3.2'
[2025-03-31 02:13:26] DEBUG: START: i65 for model 'llama3.2'
[2025-03-31 02:13:27] DEBUG: END: i65 for model 'llama3.2'
[2025-03-31 02:13:27] DEBUG: START: i66 for model 'llama3.2'
[2025-03-31 02:13:28] DEBUG: END: i66 for model 'llama3.2'
[2025-03-31 02:13:28] DEBUG: START: i67 for model 'llama3.2'
[2025-03-31 02:13:28] DEBUG: END: i67 for model 'llama3.2'
[2025-03-31 02:13:28] DEBUG: START: i68 for model 'llama3.2'
[2025-03-31 02:13:29] DEBUG: END: i68 for model 'llama3.2'
[2025-03-31 02:13:29] DEBUG: START: i69 for model 'llama3.2'
[2025-03-31 02:13:30] DEBUG: END: i69 for model 'llama3.2'
[2025-03-31 02:13:30] DEBUG: START: i70 for model 'llama3.2'
[2025-03-31 02:13:31] DEBUG: END: i70 for model 'llama3.2'
[2025-03-31 02:13:31] DEBUG: START: i71 for model 'llama3.2'
[2025-03-31 02:13:32] DEBUG: END: i71 for model 'llama3.2'
[2025-03-31 02:13:32] DEBUG: START: i72 for model 'llama3.2'
[2025-03-31 02:13:33] DEBUG: END: i72 for model 'llama3.2'
[2025-03-31 02:13:33] DEBUG: START: i73 for model 'llama3.2'
[2025-03-31 02:13:36] DEBUG: END: i73 for model 'llama3.2'
[2025-03-31 02:13:36] DEBUG: START: i74 for model 'llama3.2'
[2025-03-31 02:13:37] DEBUG: END: i74 for model 'llama3.2'
[2025-03-31 02:13:37] DEBUG: START: i75 for model 'llama3.2'
[2025-03-31 02:13:38] DEBUG: END: i75 for model 'llama3.2'
[2025-03-31 02:13:38] DEBUG: START: i76 for model 'llama3.2'
[2025-03-31 02:13:39] DEBUG: END: i76 for model 'llama3.2'
[2025-03-31 02:13:39] DEBUG: START: i77 for model 'llama3.2'
[2025-03-31 02:13:40] DEBUG: END: i77 for model 'llama3.2'
[2025-03-31 02:13:40] DEBUG: START: i78 for model 'llama3.2'
[2025-03-31 02:13:41] DEBUG: END: i78 for model 'llama3.2'
[2025-03-31 02:13:41] DEBUG: START: i79 for model 'llama3.2'
[2025-03-31 02:13:42] DEBUG: END: i79 for model 'llama3.2'
[2025-03-31 02:13:42] DEBUG: START: i80 for model 'llama3.2'
[2025-03-31 02:13:42] DEBUG: END: i80 for model 'llama3.2'
[2025-03-31 02:13:42] DEBUG: START: i81 for model 'llama3.2'
[2025-03-31 02:13:43] DEBUG: END: i81 for model 'llama3.2'
[2025-03-31 02:13:43] DEBUG: START: i82 for model 'llama3.2'
[2025-03-31 02:13:44] DEBUG: END: i82 for model 'llama3.2'
[2025-03-31 02:13:44] DEBUG: START: i83 for model 'llama3.2'
[2025-03-31 02:13:45] DEBUG: END: i83 for model 'llama3.2'
[2025-03-31 02:13:45] DEBUG: START: i84 for model 'llama3.2'
[2025-03-31 02:13:46] DEBUG: END: i84 for model 'llama3.2'
[2025-03-31 02:13:46] DEBUG: START: i85 for model 'llama3.2'
[2025-03-31 02:13:47] DEBUG: END: i85 for model 'llama3.2'
[2025-03-31 02:13:47] DEBUG: START: i86 for model 'llama3.2'
[2025-03-31 02:13:48] DEBUG: END: i86 for model 'llama3.2'
[2025-03-31 02:13:48] DEBUG: START: i87 for model 'llama3.2'
[2025-03-31 02:13:48] DEBUG: END: i87 for model 'llama3.2'
[2025-03-31 02:13:48] DEBUG: START: i88 for model 'llama3.2'
[2025-03-31 02:13:50] DEBUG: END: i88 for model 'llama3.2'
[2025-03-31 02:13:50] DEBUG: START: i89 for model 'llama3.2'
[2025-03-31 02:13:51] DEBUG: END: i89 for model 'llama3.2'
[2025-03-31 02:13:51] DEBUG: START: i90 for model 'llama3.2'
[2025-03-31 02:13:52] DEBUG: END: i90 for model 'llama3.2'
[2025-03-31 02:13:52] DEBUG: START: i91 for model 'llama3.2'
[2025-03-31 02:13:53] DEBUG: END: i91 for model 'llama3.2'
[2025-03-31 02:13:53] DEBUG: START: i92 for model 'llama3.2'
[2025-03-31 02:13:54] DEBUG: END: i92 for model 'llama3.2'
[2025-03-31 02:13:54] DEBUG: START: i93 for model 'llama3.2'
[2025-03-31 02:13:55] DEBUG: END: i93 for model 'llama3.2'
[2025-03-31 02:13:55] DEBUG: START: i94 for model 'llama3.2'
[2025-03-31 02:13:55] DEBUG: END: i94 for model 'llama3.2'
[2025-03-31 02:13:55] DEBUG: START: i95 for model 'llama3.2'
[2025-03-31 02:13:56] DEBUG: END: i95 for model 'llama3.2'
[2025-03-31 02:13:56] DEBUG: START: i96 for model 'llama3.2'
[2025-03-31 02:13:57] DEBUG: END: i96 for model 'llama3.2'
[2025-03-31 02:13:57] DEBUG: START: i97 for model 'llama3.2'
[2025-03-31 02:13:58] DEBUG: END: i97 for model 'llama3.2'
[2025-03-31 02:13:58] DEBUG: START: i98 for model 'llama3.2'
[2025-03-31 02:13:59] DEBUG: END: i98 for model 'llama3.2'
[2025-03-31 02:13:59] DEBUG: START: i99 for model 'llama3.2'
[2025-03-31 02:14:00] DEBUG: END: i99 for model 'llama3.2'
[2025-03-31 02:14:00] DEBUG: START: i100 for model 'llama3.2'
[2025-03-31 02:14:01] DEBUG: END: i100 for model 'llama3.2'
[2025-03-31 02:14:01] DEBUG: START: i101 for model 'llama3.2'
[2025-03-31 02:14:02] DEBUG: END: i101 for model 'llama3.2'
[2025-03-31 02:14:02] DEBUG: START: i102 for model 'llama3.2'
[2025-03-31 02:14:03] DEBUG: END: i102 for model 'llama3.2'
[2025-03-31 02:14:03] DEBUG: START: i103 for model 'llama3.2'
[2025-03-31 02:14:04] DEBUG: END: i103 for model 'llama3.2'
[2025-03-31 02:14:04] DEBUG: START: i104 for model 'llama3.2'
[2025-03-31 02:14:05] DEBUG: END: i104 for model 'llama3.2'
[2025-03-31 02:14:05] DEBUG: START: i105 for model 'llama3.2'
[2025-03-31 02:14:07] DEBUG: END: i105 for model 'llama3.2'
[2025-03-31 02:14:07] DEBUG: START: i106 for model 'llama3.2'
[2025-03-31 02:14:08] DEBUG: END: i106 for model 'llama3.2'
[2025-03-31 02:14:08] DEBUG: START: i107 for model 'llama3.2'
[2025-03-31 02:14:11] DEBUG: END: i107 for model 'llama3.2'
[2025-03-31 02:14:11] DEBUG: START: i108 for model 'llama3.2'
[2025-03-31 02:14:12] DEBUG: END: i108 for model 'llama3.2'
[2025-03-31 02:14:12] DEBUG: START: i109 for model 'llama3.2'
[2025-03-31 02:14:14] DEBUG: END: i109 for model 'llama3.2'
[2025-03-31 02:14:14] DEBUG: START: i110 for model 'llama3.2'
[2025-03-31 02:14:15] DEBUG: END: i110 for model 'llama3.2'
[2025-03-31 02:14:15] DEBUG: START: i111 for model 'llama3.2'
[2025-03-31 02:14:16] DEBUG: END: i111 for model 'llama3.2'
[2025-03-31 02:14:16] DEBUG: START: i112 for model 'llama3.2'
[2025-03-31 02:14:17] DEBUG: END: i112 for model 'llama3.2'
[2025-03-31 02:14:17] DEBUG: START: i113 for model 'llama3.2'
[2025-03-31 02:14:17] DEBUG: END: i113 for model 'llama3.2'
[2025-03-31 02:14:17] DEBUG: START: i114 for model 'llama3.2'
[2025-03-31 02:14:18] DEBUG: END: i114 for model 'llama3.2'
[2025-03-31 02:14:18] DEBUG: START: i115 for model 'llama3.2'
[2025-03-31 02:14:19] DEBUG: END: i115 for model 'llama3.2'
[2025-03-31 02:14:19] DEBUG: START: i116 for model 'llama3.2'
[2025-03-31 02:14:20] DEBUG: END: i116 for model 'llama3.2'
[2025-03-31 02:14:20] DEBUG: START: i117 for model 'llama3.2'
[2025-03-31 02:14:21] DEBUG: END: i117 for model 'llama3.2'
[2025-03-31 02:14:21] DEBUG: START: i118 for model 'llama3.2'
[2025-03-31 02:14:22] DEBUG: END: i118 for model 'llama3.2'
[2025-03-31 02:14:22] DEBUG: START: i119 for model 'llama3.2'
[2025-03-31 02:14:23] DEBUG: END: i119 for model 'llama3.2'
[2025-03-31 02:14:23] DEBUG: START: i120 for model 'llama3.2'
[2025-03-31 02:14:24] DEBUG: END: i120 for model 'llama3.2'
[2025-03-31 02:14:24] DEBUG: START: i121 for model 'llama3.2'
[2025-03-31 02:14:25] DEBUG: END: i121 for model 'llama3.2'
[2025-03-31 02:14:25] DEBUG: START: i122 for model 'llama3.2'
[2025-03-31 02:14:26] DEBUG: END: i122 for model 'llama3.2'
[2025-03-31 02:14:26] DEBUG: START: i123 for model 'llama3.2'
[2025-03-31 02:14:27] DEBUG: END: i123 for model 'llama3.2'
[2025-03-31 02:14:27] DEBUG: START: i124 for model 'llama3.2'
[2025-03-31 02:14:28] DEBUG: END: i124 for model 'llama3.2'
[2025-03-31 02:14:28] DEBUG: START: i125 for model 'llama3.2'
[2025-03-31 02:14:29] DEBUG: END: i125 for model 'llama3.2'
[2025-03-31 02:14:29] DEBUG: START: i126 for model 'llama3.2'
[2025-03-31 02:14:30] DEBUG: END: i126 for model 'llama3.2'
[2025-03-31 02:14:30] DEBUG: START: i127 for model 'llama3.2'
[2025-03-31 02:14:31] DEBUG: END: i127 for model 'llama3.2'
[2025-03-31 02:14:31] DEBUG: START: i128 for model 'llama3.2'
[2025-03-31 02:14:32] DEBUG: END: i128 for model 'llama3.2'
[2025-03-31 02:14:32] DEBUG: START: i129 for model 'llama3.2'
[2025-03-31 02:14:34] DEBUG: END: i129 for model 'llama3.2'
[2025-03-31 02:14:34] DEBUG: START: i130 for model 'llama3.2'
[2025-03-31 02:14:35] DEBUG: END: i130 for model 'llama3.2'
[2025-03-31 02:14:35] DEBUG: START: i131 for model 'llama3.2'
[2025-03-31 02:14:37] DEBUG: END: i131 for model 'llama3.2'
[2025-03-31 02:14:37] DEBUG: START: i132 for model 'llama3.2'
[2025-03-31 02:14:37] DEBUG: END: i132 for model 'llama3.2'
[2025-03-31 02:14:37] DEBUG: START: i133 for model 'llama3.2'
[2025-03-31 02:14:38] DEBUG: END: i133 for model 'llama3.2'
[2025-03-31 02:14:38] DEBUG: START: i134 for model 'llama3.2'
[2025-03-31 02:14:40] DEBUG: END: i134 for model 'llama3.2'
[2025-03-31 02:14:40] DEBUG: START: i135 for model 'llama3.2'
[2025-03-31 02:14:41] DEBUG: END: i135 for model 'llama3.2'
[2025-03-31 02:14:41] DEBUG: START: i136 for model 'llama3.2'
[2025-03-31 02:14:42] DEBUG: END: i136 for model 'llama3.2'
[2025-03-31 02:14:42] DEBUG: START: i137 for model 'llama3.2'
[2025-03-31 02:14:44] DEBUG: END: i137 for model 'llama3.2'
[2025-03-31 02:14:44] DEBUG: START: i138 for model 'llama3.2'
[2025-03-31 02:14:45] DEBUG: END: i138 for model 'llama3.2'
[2025-03-31 02:14:45] DEBUG: START: i139 for model 'llama3.2'
[2025-03-31 02:14:46] DEBUG: END: i139 for model 'llama3.2'
[2025-03-31 02:14:46] DEBUG: START: i140 for model 'llama3.2'
[2025-03-31 02:14:48] DEBUG: END: i140 for model 'llama3.2'
[2025-03-31 02:14:48] DEBUG: START: i141 for model 'llama3.2'
[2025-03-31 02:14:48] DEBUG: END: i141 for model 'llama3.2'
[2025-03-31 02:14:48] DEBUG: START: i142 for model 'llama3.2'
[2025-03-31 02:14:50] DEBUG: END: i142 for model 'llama3.2'
[2025-03-31 02:14:50] DEBUG: START: i143 for model 'llama3.2'
[2025-03-31 02:14:51] DEBUG: END: i143 for model 'llama3.2'
[2025-03-31 02:14:51] DEBUG: START: i144 for model 'llama3.2'
[2025-03-31 02:14:52] DEBUG: END: i144 for model 'llama3.2'
[2025-03-31 02:14:52] DEBUG: START: i145 for model 'llama3.2'
[2025-03-31 02:14:54] DEBUG: END: i145 for model 'llama3.2'
[2025-03-31 02:14:54] DEBUG: START: i146 for model 'llama3.2'
[2025-03-31 02:14:55] DEBUG: END: i146 for model 'llama3.2'
[2025-03-31 02:14:55] DEBUG: START: i147 for model 'llama3.2'
[2025-03-31 02:14:56] DEBUG: END: i147 for model 'llama3.2'
[2025-03-31 02:14:56] DEBUG: START: i148 for model 'llama3.2'
[2025-03-31 02:14:57] DEBUG: END: i148 for model 'llama3.2'
[2025-03-31 02:14:57] DEBUG: START: i149 for model 'llama3.2'
[2025-03-31 02:14:58] DEBUG: END: i149 for model 'llama3.2'
[2025-03-31 02:14:58] DEBUG: START: i150 for model 'llama3.2'
[2025-03-31 02:14:59] DEBUG: END: i150 for model 'llama3.2'
[2025-03-31 02:14:59] DEBUG: START: i151 for model 'llama3.2'
[2025-03-31 02:15:00] DEBUG: END: i151 for model 'llama3.2'
[2025-03-31 02:15:00] DEBUG: START: i152 for model 'llama3.2'
[2025-03-31 02:15:01] DEBUG: END: i152 for model 'llama3.2'
[2025-03-31 02:15:01] DEBUG: START: i153 for model 'llama3.2'
[2025-03-31 02:15:02] DEBUG: END: i153 for model 'llama3.2'
[2025-03-31 02:15:02] DEBUG: START: i154 for model 'llama3.2'
[2025-03-31 02:15:02] DEBUG: END: i154 for model 'llama3.2'
[2025-03-31 02:15:02] DEBUG: START: i155 for model 'llama3.2'
[2025-03-31 02:15:03] DEBUG: END: i155 for model 'llama3.2'
[2025-03-31 02:15:03] DEBUG: START: i156 for model 'llama3.2'
[2025-03-31 02:15:04] DEBUG: END: i156 for model 'llama3.2'
[2025-03-31 02:15:04] DEBUG: START: i157 for model 'llama3.2'
[2025-03-31 02:15:05] DEBUG: END: i157 for model 'llama3.2'
[2025-03-31 02:15:05] DEBUG: START: i158 for model 'llama3.2'
[2025-03-31 02:15:06] DEBUG: END: i158 for model 'llama3.2'
[2025-03-31 02:15:06] DEBUG: START: i159 for model 'llama3.2'
[2025-03-31 02:15:07] DEBUG: END: i159 for model 'llama3.2'
[2025-03-31 02:15:07] DEBUG: START: i160 for model 'llama3.2'
[2025-03-31 02:15:10] DEBUG: END: i160 for model 'llama3.2'
[2025-03-31 02:15:10] DEBUG: START: i161 for model 'llama3.2'
[2025-03-31 02:15:11] DEBUG: END: i161 for model 'llama3.2'
[2025-03-31 02:15:11] DEBUG: START: i162 for model 'llama3.2'
[2025-03-31 02:15:12] DEBUG: END: i162 for model 'llama3.2'
[2025-03-31 02:15:12] DEBUG: START: i163 for model 'llama3.2'
[2025-03-31 02:15:13] DEBUG: END: i163 for model 'llama3.2'
[2025-03-31 02:15:13] DEBUG: START: i164 for model 'llama3.2'
[2025-03-31 02:15:14] DEBUG: END: i164 for model 'llama3.2'
[2025-03-31 02:15:14] INFO: Repairing with Model: mistral
[2025-03-31 02:15:14] DEBUG: START: i0 for model 'mistral'
[2025-03-31 02:15:23] DEBUG: END: i0 for model 'mistral'
[2025-03-31 02:15:23] DEBUG: START: i1 for model 'mistral'
[2025-03-31 02:15:24] DEBUG: END: i1 for model 'mistral'
[2025-03-31 02:15:24] DEBUG: START: i2 for model 'mistral'
[2025-03-31 02:15:27] DEBUG: END: i2 for model 'mistral'
[2025-03-31 02:15:27] DEBUG: START: i3 for model 'mistral'
[2025-03-31 02:15:30] DEBUG: END: i3 for model 'mistral'
[2025-03-31 02:15:30] DEBUG: START: i4 for model 'mistral'
[2025-03-31 02:15:34] DEBUG: END: i4 for model 'mistral'
[2025-03-31 02:15:34] DEBUG: START: i5 for model 'mistral'
[2025-03-31 02:15:35] DEBUG: END: i5 for model 'mistral'
[2025-03-31 02:15:35] DEBUG: START: i6 for model 'mistral'
[2025-03-31 02:15:38] DEBUG: END: i6 for model 'mistral'
[2025-03-31 02:15:38] DEBUG: START: i7 for model 'mistral'
[2025-03-31 02:15:41] DEBUG: END: i7 for model 'mistral'
[2025-03-31 02:15:41] DEBUG: START: i8 for model 'mistral'
[2025-03-31 02:15:47] DEBUG: END: i8 for model 'mistral'
[2025-03-31 02:15:47] DEBUG: START: i9 for model 'mistral'
[2025-03-31 02:15:50] DEBUG: END: i9 for model 'mistral'
[2025-03-31 02:15:50] DEBUG: START: i10 for model 'mistral'
[2025-03-31 02:15:54] DEBUG: END: i10 for model 'mistral'
[2025-03-31 02:15:54] DEBUG: START: i11 for model 'mistral'
[2025-03-31 02:15:58] DEBUG: END: i11 for model 'mistral'
[2025-03-31 02:15:58] DEBUG: START: i12 for model 'mistral'
[2025-03-31 02:16:01] DEBUG: END: i12 for model 'mistral'
[2025-03-31 02:16:01] DEBUG: START: i13 for model 'mistral'
[2025-03-31 02:16:06] DEBUG: END: i13 for model 'mistral'
[2025-03-31 02:16:06] DEBUG: START: i14 for model 'mistral'
[2025-03-31 02:16:07] DEBUG: END: i14 for model 'mistral'
[2025-03-31 02:16:07] DEBUG: START: i15 for model 'mistral'
[2025-03-31 02:16:09] DEBUG: END: i15 for model 'mistral'
[2025-03-31 02:16:09] DEBUG: START: i16 for model 'mistral'
[2025-03-31 02:16:14] DEBUG: END: i16 for model 'mistral'
[2025-03-31 02:16:14] DEBUG: START: i17 for model 'mistral'
[2025-03-31 02:16:17] DEBUG: END: i17 for model 'mistral'
[2025-03-31 02:16:17] DEBUG: START: i18 for model 'mistral'
[2025-03-31 02:16:20] DEBUG: END: i18 for model 'mistral'
[2025-03-31 02:16:20] DEBUG: START: i19 for model 'mistral'
[2025-03-31 02:16:21] DEBUG: END: i19 for model 'mistral'
[2025-03-31 02:16:21] DEBUG: START: i20 for model 'mistral'
[2025-03-31 02:16:25] DEBUG: END: i20 for model 'mistral'
[2025-03-31 02:16:25] DEBUG: START: i21 for model 'mistral'
[2025-03-31 02:16:27] DEBUG: END: i21 for model 'mistral'
[2025-03-31 02:16:27] DEBUG: START: i22 for model 'mistral'
[2025-03-31 02:16:31] DEBUG: END: i22 for model 'mistral'
[2025-03-31 02:16:31] DEBUG: START: i23 for model 'mistral'
[2025-03-31 02:16:36] DEBUG: END: i23 for model 'mistral'
[2025-03-31 02:16:36] DEBUG: START: i24 for model 'mistral'
[2025-03-31 02:16:40] DEBUG: END: i24 for model 'mistral'
[2025-03-31 02:16:40] DEBUG: START: i25 for model 'mistral'
[2025-03-31 02:16:44] DEBUG: END: i25 for model 'mistral'
[2025-03-31 02:16:44] DEBUG: START: i26 for model 'mistral'
[2025-03-31 02:16:45] DEBUG: END: i26 for model 'mistral'
[2025-03-31 02:16:45] DEBUG: START: i27 for model 'mistral'
